time,score,avgEnergyInc,T,realTemp,pbad,lower,higher,timer
0.0640000000,0.0061077807,-0.0000100000,0.0017782555,0.0017782555,-nan,0.0000005623,0.0017782794,0.0060000000
11.1010000000,0.0066833042,-0.0000100000,0.0015332248,0.0015332248,0.9955522078,0.0000005623,0.0017782794,66.2340000000
22.0990000000,0.0071387502,-0.0000100000,0.0013227035,0.0013227035,0.9944472850,0.0000005623,0.0017782794,132.2100000000
33.1210000000,0.0072471200,-0.0000100000,0.0011406743,0.0011406743,0.9936353771,0.0000005623,0.0017782794,198.3480000000
44.7400000000,0.0073275912,-0.0000100000,0.0009759311,0.0009759311,0.9930579679,0.0000005623,0.0017782794,268.0260000000
55.7540000000,0.0081298955,-0.0000100000,0.0008416583,0.0008416583,0.9916298359,0.0000005623,0.0017782794,334.1460000000
66.7670000000,0.0069719001,-0.0000100000,0.0007259276,0.0007259276,0.9912366897,0.0000005623,0.0017782794,400.2240000000
77.7760000000,0.0072587484,-0.0000100000,0.0006261523,0.0006261523,0.9890336301,0.0000005623,0.0017782794,466.2720000000
89.1000000000,0.0079075802,-0.0000100000,0.0005378176,0.0005378176,0.9865851004,0.0000005623,0.0017782794,534.2040000000
100.1900000000,0.0084557616,-0.0000100000,0.0004633616,0.0004633616,0.9852108777,0.0000005623,0.0017782794,600.7680000000
111.2750000000,0.0078654178,-0.0000100000,0.0003992723,0.0003992723,0.9808750876,0.0000005623,0.0017782794,667.2660000000
122.3650000000,0.0074230034,-0.0000100000,0.0003440105,0.0003440105,0.9805176776,0.0000005623,0.0017782794,733.8120000000
133.7500000000,0.0070770930,-0.0000100000,0.0002952331,0.0002952331,0.9763913242,0.0000005623,0.0017782794,802.1160000000
144.7660000000,0.0072741303,-0.0000100000,0.0002546273,0.0002546273,0.9707457718,0.0000005623,0.0017782794,868.2120000000
155.7660000000,0.0092191200,-0.0000100000,0.0002196507,0.0002196507,0.9682468168,0.0000005623,0.0017782794,934.2180000000
166.8200000000,0.0093515175,-0.0000100000,0.0001893462,0.0001893462,0.9606464877,0.0000005623,0.0017782794,1000.5360000000
178.2680000000,0.0106026568,-0.0000100000,0.0001623591,0.0001623591,0.9585524258,0.0000005623,0.0017782794,1069.2240000000
189.3560000000,0.0110422381,-0.0000100000,0.0001398932,0.0001398932,0.9455617210,0.0000005623,0.0017782794,1135.7520000000
200.4470000000,0.0104555429,-0.0000100000,0.0001205279,0.0001205279,0.9389271594,0.0000005623,0.0017782794,1202.3100000000
211.5470000000,0.0110605620,-0.0000100000,0.0001038349,0.0001038349,0.9361395010,0.0000005623,0.0017782794,1268.9040000000
222.8310000000,0.0138638957,-0.0000100000,0.0000892319,0.0000892319,0.9225273494,0.0000005623,0.0017782794,1336.6080000000
234.0090000000,0.0137346696,-0.0000100000,0.0000767908,0.0000767908,0.9134974463,0.0000005623,0.0017782794,1403.6820000000
