time,score,avgEnergyInc,T,realTemp,pbad,lower,higher,timer
0.0040000000,0.1284865702,-0.0000100000,0.0251188643,0.0251188643,-nan,0.0000125893,0.0251188643,0.0000000000
8.5800000000,0.0898547110,-0.0000100000,0.0242253466,0.0242253466,0.9926530812,0.0000125893,0.0251188643,17.1600000000
17.1520000000,0.0920337395,-0.0000100000,0.0233647963,0.0233647963,0.9922982112,0.0000125893,0.0251188643,34.2960000000
25.7440000000,0.0909431371,-0.0000100000,0.0225321517,0.0225321517,0.9923839071,0.0000125893,0.0251188643,51.4880000000
34.3480000000,0.1010457352,-0.0000100000,0.0217284460,0.0217284460,0.9912240118,0.0000125893,0.0251188643,68.6960000000
42.9160000000,0.0943585248,-0.0000100000,0.0209565924,0.0209565924,0.9920781773,0.0000125893,0.0251188643,85.8320000000
51.5160000000,0.0932632764,-0.0000100000,0.0202097682,0.0202097682,0.9910675868,0.0000125893,0.0251188643,103.0240000000
60.1040000000,0.0925798587,-0.0000100000,0.0194902166,0.0194902166,0.9917103362,0.0000125893,0.0251188643,120.2000000000
68.6760000000,0.0851856451,-0.0000100000,0.0187972363,0.0187972363,0.9904016907,0.0000125893,0.0251188643,137.3520000000
77.2560000000,0.0950441702,-0.0000100000,0.0181285889,0.0181285889,0.9902088064,0.0000125893,0.0251188643,154.5120000000
85.8160000000,0.0951814023,-0.0000100000,0.0174854978,0.0174854978,0.9902867993,0.0000125893,0.0251188643,171.6240000000
94.3880000000,0.0998678497,-0.0000100000,0.0168637957,0.0168637957,0.9897599167,0.0000125893,0.0251188643,188.7760000000
102.9800000000,0.0962804993,-0.0000100000,0.0162631000,0.0162631000,0.9895002238,0.0000125893,0.0251188643,205.9600000000
111.5640000000,0.1011844758,-0.0000100000,0.0156843310,0.0156843310,0.9889697660,0.0000125893,0.0251188643,223.1280000000
120.1480000000,0.0865348750,-0.0000100000,0.0151261592,0.0151261592,0.9890627201,0.0000125893,0.0251188643,240.2960000000
